date,indicator,max_temp,indicator,min_temp,igmin,min_grass,indicator,precipitation,pressure_cbl,wind_speed,indicator,max_10minute_wind,indicator,dir_10minute_wind,indicator,max_gust,sun,dos,global_radiation,soil,potential_evap,evap,smd_wd,smd_md,smd_pd,Latitude,Longitude,Station Name,year,month,day,temp_range,total_soil_moisture,wind_category,extreme_rain,heatwave,high_wind,sun_category,season
2014-10-11,0,-0.05,0,-0.97,1,-0.6,3,-0.71,999.7,-1.17,0,-1.18,0,1.12,0,-1.43,1.61,0,1063,-0.17,0.8,1.2,-0.63,-0.36,-1.04,53.43,-6.24,Dublin Airport,2014,10,11,11.3,0.12,NW,0,1,1,High,Uncategorized
2014-10-12,0,0.17,0,-1.22,1,-2.8,3,-0.71,1001.7,-1.34,0,-1.49,0,-1.33,0,-1.43,1.59,0,1103,-0.23,0.8,1.2,-0.31,-0.11,-1.04,53.43,-6.24,Dublin Airport,2014,10,12,13.5,0.65,E,0,1,1,High,Uncategorized
2014-10-13,0,-0.09,0,0.29,0,2.8,2,-0.71,1000.3,-0.09,0,-0.11,0,-2.03,0,-0.19,-0.58,0,677,-0.07,1.0,1.4,0.04,0.17,-1.04,53.43,-6.24,Dublin Airport,2014,10,13,5.5,1.25,NE,0,1,1,Very Low,Uncategorized
2014-10-14,0,-0.11,0,0.54,0,6.1,2,-0.71,998.4,-0.16,0,-0.57,0,-1.21,0,-0.81,-0.77,0,511,-0.01,1.0,1.3,0.44,0.48,-1.04,53.43,-6.24,Dublin Airport,2014,10,14,4.3,1.92,E,0,1,1,Very Low,Uncategorized
2014-10-15,0,-0.07,0,0.87,0,9.6,0,1.62,990.5,1.03,0,1.11,0,-0.98,0,0.95,-1.04,0,169,0.14,0.5,0.8,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2014,10,15,3.0,-0.95,SE,1,1,1,Very Low,Uncategorized
2014-10-16,0,0.36,0,-0.18,0,0.9,0,1.28,986.5,-0.54,0,-0.57,0,-0.74,0,-0.6,-0.48,0,449,0.08,0.5,0.8,-1.39,-1.93,-1.04,53.43,-6.24,Dublin Airport,2014,10,16,9.8,-2.22,SE,1,1,1,Low,Winter
2014-10-17,0,0.72,0,0.47,0,3.6,0,0.09,988.2,0.29,0,1.42,0,-0.63,0,1.56,-0.53,0,332,0.21,0.8,1.1,-1.39,-1.19,-1.04,53.43,-6.24,Dublin Airport,2014,10,17,8.7,-1.42,SE,0,1,1,Very Low,Uncategorized
2014-10-18,0,0.91,0,1.84,0,13.0,2,-0.71,987.7,1.57,0,1.42,0,0.07,0,1.46,1.11,0,907,0.47,1.9,2.4,-0.63,-0.36,-1.04,53.43,-6.24,Dublin Airport,2014,10,18,3.5,0.12,SW,0,1,1,High,Spring
2014-10-19,0,0.56,0,1.01,0,12.2,0,0.88,996.1,2.1,0,1.42,0,0.31,0,1.67,-0.45,0,511,0.32,1.2,1.7,-1.39,-0.97,-1.04,53.43,-6.24,Dublin Airport,2014,10,19,5.5,-1.18,SW,1,1,1,Low,Uncategorized
2014-10-20,0,0.17,0,0.92,0,9.5,0,0.53,994.2,0.81,0,0.65,0,0.19,0,0.95,-0.83,0,479,0.2,1.0,1.3,-1.39,-1.41,-1.04,53.43,-6.24,Dublin Airport,2014,10,20,4.0,-1.65,SW,1,1,1,Very Low,Uncategorized
2014-10-21,0,0.03,0,0.02,0,5.7,0,-0.11,999.0,2.42,0,2.49,0,1.01,0,2.18,1.08,0,835,-0.06,1.2,1.9,-1.39,-0.94,-1.04,53.43,-6.24,Dublin Airport,2014,10,21,7.3,-1.15,W,0,1,1,High,Spring
2014-10-22,0,-0.21,0,0.18,0,4.6,0,-0.31,1010.4,0.74,0,0.35,0,0.54,0,0.33,-1.01,0,261,-0.27,1.1,1.4,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2014,10,22,5.4,-0.95,W,0,1,1,Very Low,Uncategorized
2014-10-23,0,0.56,0,1.01,0,8.1,0,-0.16,1003.0,1.07,0,0.96,0,0.54,0,0.74,-0.21,0,610,0.17,1.2,1.5,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2014,10,23,5.5,-0.88,W,0,1,1,Low,Uncategorized
2014-10-24,0,-0.21,0,0.54,0,7.2,0,-0.36,1001.2,0.11,0,0.35,0,0.54,0,0.02,0.06,0,553,0.01,0.9,1.2,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2014,10,24,3.8,-0.75,W,0,1,1,Moderate,Uncategorized
2014-10-25,0,0.09,0,0.63,0,6.5,2,-0.71,1001.2,1.3,0,0.5,0,0.42,0,0.64,-0.29,0,533,-0.11,1.4,1.8,-0.59,-0.32,-1.04,53.43,-6.24,Dublin Airport,2014,10,25,4.9,0.18,SW,0,1,1,Low,Uncategorized
2014-10-26,0,0.54,0,1.15,0,9.5,2,-0.71,1000.8,1.54,0,0.96,0,0.19,0,1.05,-1.04,0,275,0.11,1.3,1.7,-0.07,0.08,-1.04,53.43,-6.24,Dublin Airport,2014,10,26,4.8,1.05,SW,0,1,1,Very Low,Uncategorized
2014-10-27,0,0.77,0,1.98,0,12.3,2,-0.71,999.0,1.23,0,0.5,0,0.19,0,0.74,-0.96,0,348,0.47,1.4,1.7,0.44,0.48,-0.85,53.43,-6.24,Dublin Airport,2014,10,27,2.2,2.2,SW,0,1,1,Very Low,Uncategorized
2014-10-28,0,0.64,0,-1.29,0,13.6,0,2.15,999.4,0.25,0,0.5,0,0.07,0,0.74,-0.99,0,142,0.34,0.5,0.7,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,10,28,16.1,-2.3,SW,1,1,1,Very Low,Winter
2014-10-29,0,-0.15,1,-1.51,1,-3.4,0,-0.26,1004.2,-0.47,0,-0.42,0,-0.74,0,-0.5,0.11,0,624,-0.41,0.3,0.5,-1.39,-1.13,-1.04,53.43,-6.24,Dublin Airport,2014,10,29,13.2,-1.35,SE,0,1,1,Moderate,Winter
2014-10-30,0,0.77,0,1.26,0,7.0,0,-0.66,1000.3,-0.45,0,-0.42,0,-0.98,0,-0.5,-0.58,0,402,0.24,0.7,0.9,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2014,10,30,5.4,-0.75,SE,0,1,1,Very Low,Uncategorized
2014-10-31,0,1.13,0,1.42,0,13.1,0,-0.36,996.3,0.58,0,0.81,0,-0.04,0,0.84,-0.91,0,350,0.51,1.2,1.4,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,2014,10,31,6.5,-0.42,S,0,1,1,Very Low,Uncategorized
2014-11-01,0,0.32,0,0.6,0,6.5,0,0.43,992.2,0.72,0,0.65,0,0.89,0,0.64,-0.93,0,256,0.14,0.9,1.2,-1.39,-1.03,-1.04,53.43,-6.24,Dublin Airport,2014,11,1,6.1,-1.25,W,1,1,1,Very Low,Uncategorized
2014-11-02,0,-0.36,0,0.11,0,5.0,0,-0.61,985.0,0.42,0,0.5,0,0.42,0,0.84,0.84,0,661,-0.15,0.7,0.9,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,11,2,5.0,-0.82,SW,0,1,1,Moderate,Spring
2014-11-03,0,-0.91,0,-0.63,0,1.4,0,-0.06,976.0,0.22,0,-0.11,0,0.66,0,-0.29,-0.32,0,329,-0.56,0.7,0.9,-1.39,-1.0,-1.04,53.43,-6.24,Dublin Airport,2014,11,3,5.6,-1.22,W,0,1,1,Low,Winter
2014-11-04,0,-0.46,0,-0.7,0,1.2,0,-0.01,985.5,0.38,0,0.04,0,1.47,0,0.02,0.33,0,579,-0.62,0.6,0.8,-1.39,-1.19,-1.04,53.43,-6.24,Dublin Airport,2014,11,4,8.1,-1.42,NW,0,1,1,Moderate,Winter
2014-11-05,0,-0.66,0,-0.54,0,2.9,2,-0.71,997.0,-0.74,0,-0.72,0,1.47,0,-0.81,0.65,0,624,-0.53,0.5,0.7,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,11,5,6.4,-0.82,NW,0,1,1,Moderate,Uncategorized
2014-11-06,0,0.34,0,0.13,1,-1.4,0,2.15,983.5,0.58,0,0.04,0,-0.39,0,0.12,-1.07,0,90,-0.29,1.1,1.3,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,6,8.3,-2.3,S,1,1,1,Very Low,Uncategorized
2014-11-07,0,-0.62,0,-0.16,0,3.8,0,0.53,978.6,0.51,0,-0.11,0,0.42,0,-0.29,-0.21,0,368,-0.3,0.4,0.6,-1.39,-1.59,-1.04,53.43,-6.24,Dublin Airport,2014,11,7,4.9,-1.85,SW,1,1,1,Low,Winter
2014-11-08,0,-0.85,0,-0.41,1,-0.4,0,2.15,982.3,-0.09,0,0.04,0,1.24,0,-0.19,-0.53,0,220,-0.64,0.4,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,8,4.9,-2.3,NW,1,1,1,Very Low,Winter
2014-11-09,0,-0.62,0,-0.81,0,1.5,0,-0.61,988.7,-1.03,0,-1.03,0,0.31,0,-1.22,-0.32,0,326,-0.66,0.3,0.4,-1.35,-0.91,-1.04,53.43,-6.24,Dublin Airport,2014,11,9,7.8,-1.08,SW,0,1,1,Low,Winter
2014-11-10,0,-0.4,0,-0.88,1,-1.4,0,2.15,984.2,0.18,0,1.42,0,-0.63,0,1.25,-0.93,0,216,-0.59,0.3,0.4,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,10,9.2,-2.3,SE,1,1,1,Very Low,Winter
2014-11-11,0,-0.27,0,-0.09,0,3.4,0,2.15,977.9,-1.23,0,0.2,0,-0.74,0,0.12,-1.07,0,164,-0.35,0.3,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,11,6.3,-2.3,SE,1,1,1,Very Low,Winter
2014-11-12,0,-0.4,0,-0.27,0,1.4,0,2.15,978.9,-0.02,0,0.5,0,0.42,0,0.22,-0.75,0,231,-0.42,0.4,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,12,6.5,-2.3,SW,1,1,1,Very Low,Winter
2014-11-13,0,-0.34,0,0.15,0,3.8,0,2.15,980.8,0.96,0,1.73,0,-0.74,0,1.87,-0.91,0,59,-0.42,0.6,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,13,4.9,-2.3,SE,1,1,1,Very Low,Uncategorized
2014-11-14,0,-0.19,0,0.13,0,4.7,0,2.15,978.8,0.74,0,2.03,0,-0.86,0,1.67,0.25,0,416,-0.25,0.4,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,14,5.7,-2.3,SE,1,1,1,Moderate,Uncategorized
2014-11-15,0,-0.23,0,-0.12,0,1.7,0,-0.46,986.2,-1.1,0,-1.33,0,-0.86,0,-1.12,-0.48,0,218,-0.47,0.4,0.5,-1.39,-0.97,-1.04,53.43,-6.24,Dublin Airport,2014,11,15,6.6,-1.18,SE,0,1,1,Low,Winter
2014-11-16,0,-0.3,0,-0.43,0,0.0,2,-0.71,992.6,-0.83,0,-0.72,0,-2.14,0,-0.81,-0.42,0,318,-0.54,0.3,0.5,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2014,11,16,7.7,-0.95,N,0,1,1,Low,Winter
2014-11-17,0,-0.54,0,-0.3,0,2.3,0,-0.01,996.6,-0.02,0,-0.57,0,-2.26,0,-0.5,-1.01,0,162,-0.53,0.4,0.6,-1.39,-1.13,-1.04,53.43,-6.24,Dublin Airport,2014,11,17,5.9,-1.35,N,0,1,1,Very Low,Winter
2014-11-18,0,-0.4,0,0.11,0,1.0,0,-0.71,1000.5,-0.05,0,-0.11,0,-1.09,0,-0.4,0.06,0,375,-0.48,0.5,0.6,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,11,18,4.8,-0.82,E,0,1,1,Moderate,Uncategorized
2014-11-19,0,-0.46,0,0.72,0,7.0,0,2.15,1006.2,0.98,0,0.5,0,-1.09,0,0.33,-1.07,0,58,-0.41,0.9,1.2,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,19,1.8,-2.3,E,1,1,1,Very Low,Uncategorized
2014-11-20,0,-0.58,0,-0.32,0,3.8,0,-0.66,1011.9,-1.34,0,-1.33,0,-0.86,0,-1.43,-1.04,0,265,-0.36,0.1,0.2,-1.39,-0.94,-1.04,53.43,-6.24,Dublin Airport,2014,11,20,5.8,-1.15,SE,0,1,1,Very Low,Winter
2014-11-21,0,-0.15,0,0.54,0,6.2,0,2.15,1001.6,0.96,0,0.65,0,-0.98,0,0.43,-1.07,0,17,-0.35,0.7,1.0,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,11,21,4.1,-2.3,SE,1,1,1,Very Low,Uncategorized
2014-11-22,0,-0.21,0,-0.61,0,4.0,0,0.93,999.7,-0.31,0,-0.11,0,0.66,0,-0.5,-0.32,0,285,-0.29,0.2,0.3,-1.39,-1.9,-1.04,53.43,-6.24,Dublin Airport,2014,11,22,8.9,-2.18,W,1,1,1,Low,Winter
2014-11-23,0,-1.34,0,-1.2,1,-0.9,3,-0.71,1009.9,-0.45,0,-0.88,0,0.66,0,-1.12,0.84,0,457,-0.95,0.2,0.2,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2014,11,23,6.0,-1.02,W,0,1,1,Moderate,Uncategorized
2014-11-24,0,-0.87,0,-0.97,0,0.1,2,-0.71,1013.8,-0.81,0,-1.18,0,0.42,0,-1.32,-0.99,0,218,-1.06,0.3,0.4,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,11,24,7.3,-0.82,SW,0,1,1,Very Low,Winter
2014-11-25,0,-0.83,0,-0.39,0,4.1,0,-0.61,1011.3,-1.77,0,-1.49,0,0.54,0,-1.63,-1.07,0,168,-0.65,0.2,0.3,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,11,25,4.9,-0.82,W,0,1,1,Very Low,Winter
2014-11-26,0,-1.54,1,-1.54,1,-2.8,2,-0.71,1002.2,-1.39,0,-1.49,0,0.77,0,-1.43,-0.56,0,178,-0.97,0.1,0.2,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2014,11,26,6.5,-0.75,W,0,1,1,Very Low,Winter
2014-11-27,0,-0.78,1,-1.92,1,-6.4,2,-0.71,992.2,-0.74,0,0.2,0,-1.09,0,0.02,-0.75,0,239,-1.23,0.3,0.4,-1.03,-0.66,-1.04,53.43,-6.24,Dublin Airport,2014,11,27,11.9,-0.55,E,0,1,1,Very Low,Winter
2014-11-28,0,-0.27,0,0.47,1,-0.3,0,-0.71,993.2,-0.22,0,-0.26,0,-0.98,0,-0.5,-0.48,0,248,-0.61,0.4,0.5,-0.87,-0.54,-1.04,53.43,-6.24,Dublin Airport,2014,11,28,3.8,-0.28,SE,0,1,1,Low,Uncategorized
2014-11-29,0,-0.52,0,-0.68,1,-0.3,2,-0.71,1000.1,-1.08,0,-1.03,0,0.42,0,-1.22,-0.96,0,169,-0.52,0.2,0.3,-0.79,-0.48,-1.04,53.43,-6.24,Dublin Airport,2014,11,29,7.7,-0.15,SW,0,1,1,Very Low,Winter
2014-11-30,0,-0.72,0,-1.06,0,2.2,2,-0.71,1005.5,-0.94,0,-0.88,0,0.42,0,-1.01,-0.83,0,136,-0.64,0.3,0.4,-0.67,-0.39,-1.04,53.43,-6.24,Dublin Airport,2014,11,30,8.4,0.05,SW,0,1,1,Very Low,Winter
2014-12-01,0,-1.07,0,-0.16,1,-2.6,0,-0.41,1006.4,-0.11,0,0.2,0,1.36,0,0.22,-0.83,0,206,-0.75,0.2,0.3,-0.83,-0.51,-1.04,53.43,-6.24,Dublin Airport,2014,12,1,2.7,-0.22,NW,0,1,1,Very Low,Winter
2014-12-02,0,-1.4,0,-1.36,1,-0.6,3,-0.71,1015.0,-0.22,0,-0.72,0,1.12,0,-0.81,0.81,0,382,-1.09,0.1,0.1,-0.79,-0.48,-1.04,53.43,-6.24,Dublin Airport,2014,12,2,6.4,-0.15,NW,0,1,1,Moderate,Uncategorized
2014-12-03,0,-1.6,1,-1.4,1,-2.2,3,-0.71,1016.3,-0.7,0,-1.18,0,0.77,0,-1.43,-0.83,0,107,-1.39,0.2,0.3,-0.67,-0.39,-1.04,53.43,-6.24,Dublin Airport,2014,12,3,5.6,0.05,W,0,1,1,Very Low,Winter
2014-12-04,0,-1.48,0,-1.0,1,-3.0,0,-0.66,1009.0,-1.21,0,-0.72,0,0.66,0,-0.91,-0.88,0,142,-1.25,0.3,0.4,-0.63,-0.36,-1.04,53.43,-6.24,Dublin Airport,2014,12,4,4.4,0.12,W,0,1,1,Very Low,Winter
2014-12-05,0,-1.64,0,-1.15,1,-0.9,0,-0.56,1013.1,0.22,0,-0.26,0,0.66,0,-0.6,-0.02,0,273,-1.3,0.2,0.2,-0.63,-0.36,-1.04,53.43,-6.24,Dublin Airport,2014,12,5,4.3,0.12,W,0,1,1,Low,Winter
2014-12-06,0,-0.7,0,-0.97,0,0.5,2,-0.71,1012.0,0.58,0,0.2,0,0.31,0,0.22,-0.75,0,190,-1.21,0.3,0.4,-0.51,-0.26,-1.01,53.43,-6.24,Dublin Airport,2014,12,6,8.1,0.37,SW,0,1,1,Very Low,Winter
2014-12-07,0,-0.72,0,-0.9,0,1.4,0,0.14,1005.3,1.84,0,1.73,0,0.66,0,1.05,0.54,0,333,-0.98,0.0,0.0,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,12,7,7.7,-0.82,W,0,1,1,Moderate,Uncategorized
2014-12-08,0,-1.74,0,-1.2,1,-0.2,2,-0.71,1011.8,0.76,0,0.04,0,0.66,0,0.22,0.54,0,331,-1.4,0.3,0.3,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,2014,12,8,4.0,-0.62,W,0,1,1,Moderate,Uncategorized
2014-12-09,0,-0.25,0,-0.7,0,0.4,0,0.38,1006.5,2.17,0,2.64,0,0.66,0,2.39,-1.07,0,75,-1.05,0.7,1.0,-1.39,-1.16,-1.04,53.43,-6.24,Dublin Airport,2014,12,9,9.1,-1.38,W,1,1,1,Very Low,Winter
2014-12-10,0,-1.34,0,-0.75,0,1.6,0,0.38,998.8,2.37,0,1.73,0,0.54,0,1.25,0.17,0,292,-1.18,0.9,1.1,-1.39,-1.34,-1.04,53.43,-6.24,Dublin Airport,2014,12,10,4.0,-1.58,W,1,1,1,Moderate,Winter
2014-12-11,0,-1.66,0,-0.72,0,1.4,0,2.15,988.8,1.36,0,1.11,0,0.54,0,1.05,-0.96,0,124,-1.25,0.4,0.6,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,12,11,2.3,-2.3,W,1,1,1,Very Low,Winter
2014-12-12,0,-1.8,1,-1.4,1,-0.9,0,-0.16,988.8,0.49,0,0.5,0,0.66,0,0.22,0.68,0,336,-1.36,0.0,0.0,-1.39,-1.28,-1.04,53.43,-6.24,Dublin Airport,2014,12,12,4.6,-1.52,W,0,1,1,Moderate,Uncategorized
2014-12-13,0,-1.56,1,-1.6,1,-2.5,3,-0.71,999.6,0.45,0,0.2,0,0.31,0,0.33,-0.42,0,228,-1.61,0.3,0.4,-1.27,-0.85,-1.04,53.43,-6.24,Dublin Airport,2014,12,13,6.7,-0.95,SW,0,1,1,Low,Winter
2014-12-14,0,-0.99,0,-0.32,1,-1.4,0,-0.56,994.2,1.25,0,0.5,0,0.19,0,0.74,-1.07,0,119,-1.16,0.7,0.9,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2014,12,14,3.8,-0.68,SW,0,1,1,Very Low,Winter
2014-12-15,0,-1.31,0,-0.75,0,2.4,2,-0.71,1000.2,0.09,0,0.04,0,0.54,0,-0.09,-0.85,0,161,-1.2,0.4,0.5,-0.99,-0.63,-1.04,53.43,-6.24,Dublin Airport,2014,12,15,4.1,-0.48,W,0,1,1,Very Low,Winter
2014-12-16,0,-0.56,0,-0.9,0,1.1,0,2.15,998.4,0.47,0,1.73,0,0.66,0,1.36,-1.07,0,108,-1.27,0.3,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,12,16,8.5,-2.3,W,1,1,1,Very Low,Winter
2014-12-17,0,-0.4,0,0.92,0,2.9,0,-0.26,993.1,1.61,0,1.27,0,0.66,0,1.15,-1.07,0,87,-0.51,0.4,0.6,-1.39,-1.1,-1.04,53.43,-6.24,Dublin Airport,2014,12,17,1.2,-1.32,W,0,1,1,Very Low,Uncategorized
2014-12-18,0,-0.17,0,0.11,0,10.1,0,0.68,992.9,2.24,0,1.57,0,0.66,0,1.36,-1.04,0,106,-0.26,0.4,0.6,-1.39,-1.68,-1.04,53.43,-6.24,Dublin Airport,2014,12,18,5.9,-1.95,W,1,1,1,Very Low,Uncategorized
2014-12-19,0,-1.21,0,-0.41,0,3.2,0,-0.71,1003.2,2.48,0,1.27,0,0.54,0,0.84,0.41,0,299,-0.89,0.6,0.7,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2014,12,19,3.1,-0.75,W,0,1,1,Moderate,Winter
2014-12-20,0,-1.11,0,-0.34,0,3.6,0,-0.66,1014.4,1.32,0,0.65,0,0.42,0,0.43,0.38,0,285,-1.04,0.4,0.4,-1.03,-0.66,-1.04,53.43,-6.24,Dublin Airport,2014,12,20,3.3,-0.55,SW,0,1,1,Moderate,Winter
2014-12-21,0,-0.03,0,0.2,0,3.9,2,-0.71,1008.6,2.31,0,1.42,0,0.42,0,1.25,-1.07,0,121,-0.67,1.0,1.3,-0.63,-0.36,-1.04,53.43,-6.24,Dublin Airport,2014,12,21,6.2,0.12,SW,0,1,1,Very Low,Uncategorized
2014-12-22,0,-0.05,0,1.03,0,9.2,0,-0.16,1000.3,2.89,0,1.73,0,0.42,0,1.56,-1.07,0,87,-0.25,0.9,1.2,-0.75,-0.45,-1.04,53.43,-6.24,Dublin Airport,2014,12,22,2.4,-0.08,SW,0,1,1,Very Low,Uncategorized
2014-12-23,0,-0.23,0,-0.16,0,8.8,0,0.53,998.0,1.57,0,1.27,0,0.31,0,1.36,-0.93,0,178,-0.26,0.4,0.5,-1.39,-1.07,-1.04,53.43,-6.24,Dublin Airport,2014,12,23,6.8,-1.28,SW,1,1,1,Very Low,Winter
2014-12-24,0,-1.38,0,-0.72,0,1.8,2,-0.71,1007.6,1.3,0,0.65,0,0.66,0,0.33,0.35,0,300,-0.94,0.4,0.4,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2014,12,24,3.7,-0.88,W,0,1,1,Moderate,Winter
2014-12-25,0,-1.68,0,-1.09,0,0.1,3,-0.71,1018.6,0.36,0,-0.26,0,0.66,0,-0.6,0.11,0,241,-1.33,0.3,0.3,-1.11,-0.73,-1.04,53.43,-6.24,Dublin Airport,2014,12,25,3.8,-0.68,W,0,1,1,Moderate,Winter
2014-12-26,0,-1.54,0,-1.2,0,0.4,0,2.15,1010.8,0.09,0,0.2,0,1.47,0,-0.09,-1.07,0,22,-1.31,0.3,0.5,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2014,12,26,5.0,-2.3,NW,1,1,1,Very Low,Winter
2014-12-27,0,-1.93,1,-1.4,1,-0.9,2,-0.71,1007.5,0.33,0,-0.42,0,0.89,0,-0.6,-0.32,0,237,-1.5,0.2,0.2,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2014,12,27,4.0,-1.02,W,0,1,1,Low,Winter
2014-12-28,0,-1.95,1,-2.1,1,-4.5,3,-0.71,1021.1,-0.85,0,-0.72,0,1.47,0,-1.12,0.43,0,303,-1.67,0.1,0.1,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2014,12,28,7.0,-1.02,NW,0,1,1,Moderate,Winter
2014-12-29,0,-1.42,1,-2.26,1,-9.7,0,-0.71,1029.6,-0.76,0,-1.03,0,-0.16,0,-1.12,0.68,0,334,-1.78,0.2,0.2,-1.19,-0.79,-1.04,53.43,-6.24,Dublin Airport,2014,12,29,10.3,-0.82,S,0,1,1,Moderate,Uncategorized
2014-12-30,0,-0.93,0,-0.86,1,-7.9,0,-0.71,1023.0,-0.16,0,0.04,0,-0.04,0,0.43,0.11,0,234,-1.7,0.6,0.7,-0.95,-0.6,-1.04,53.43,-6.24,Dublin Airport,2014,12,30,6.5,-0.42,S,0,1,1,Moderate,Winter
2014-12-31,0,-0.4,0,0.45,1,-2.8,0,0.83,1013.7,0.89,0,0.35,0,-0.04,0,0.53,-1.04,0,76,-1.07,1.0,1.2,-1.39,-1.25,-1.04,53.43,-6.24,Dublin Airport,2014,12,31,3.3,-1.48,S,1,1,1,Very Low,Uncategorized
2015-01-01,0,0.11,0,0.15,0,7.4,0,0.73,1003.5,2.6,0,3.72,0,0.54,0,3.32,-1.07,0,119,-0.61,0.7,1.0,-1.39,-1.62,-1.04,53.43,-6.24,Dublin Airport,2015,1,1,7.1,-1.88,W,1,1,1,Very Low,Uncategorized
2015-01-02,0,-1.25,0,-0.59,0,2.5,0,-0.71,1013.3,1.48,0,1.11,0,0.54,0,0.84,0.49,0,325,-1.02,0.8,0.9,-1.07,-0.7,-1.04,53.43,-6.24,Dublin Airport,2015,1,2,3.7,-0.62,W,0,1,1,Moderate,Winter
2015-01-03,0,-1.4,1,-1.74,0,2.3,0,2.15,1013.5,-0.83,0,0.65,0,0.31,0,0.22,-0.26,0,227,-1.18,0.2,0.2,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2015,1,3,8.1,-2.3,SW,1,1,1,Low,Winter
2015-01-04,0,-1.31,1,-1.85,1,-6.3,3,-0.71,1019.7,-1.39,0,-1.49,0,0.77,0,-1.32,-0.88,0,134,-1.55,0.2,0.3,-1.31,-0.88,-1.04,53.43,-6.24,Dublin Airport,2015,1,4,9.0,-1.02,W,0,1,1,Very Low,Winter
2015-01-05,0,-0.46,0,-1.11,1,-3.9,2,-0.71,1009.9,-0.49,0,-0.26,0,-0.04,0,-0.29,-1.07,0,96,-1.16,0.4,0.5,-1.15,-0.76,-1.04,53.43,-6.24,Dublin Airport,2015,1,5,9.9,-0.75,S,0,1,1,Very Low,Winter
2015-01-06,0,-0.72,0,-0.72,0,1.8,0,-0.41,1005.2,0.65,0,1.27,0,0.42,0,0.64,0.7,0,355,-1.01,0.3,0.4,-1.23,-0.82,-1.04,53.43,-6.24,Dublin Airport,2015,1,6,6.9,-0.88,SW,0,1,1,Moderate,Uncategorized
2015-01-07,0,-0.27,0,0.11,0,2.4,0,1.08,1000.9,2.6,0,1.57,0,0.54,0,1.77,-1.07,0,93,-0.9,0.8,1.2,-1.39,-1.68,-1.04,53.43,-6.24,Dublin Airport,2015,1,7,5.4,-1.95,W,1,1,1,Very Low,Uncategorized
2015-01-08,0,-0.66,0,-0.45,0,3.0,0,0.28,1004.7,1.75,0,2.49,0,0.19,0,2.29,0.03,0,316,-0.95,0.7,0.8,-1.39,-1.34,-1.04,53.43,-6.24,Dublin Airport,2015,1,8,6.0,-1.58,SW,0,1,1,Moderate,Winter
2015-01-09,0,0.21,0,0.29,0,3.4,0,0.63,999.5,3.43,0,3.1,0,0.54,0,2.6,-1.07,0,91,-0.69,1.1,1.5,-1.39,-1.44,-1.04,53.43,-6.24,Dublin Airport,2015,1,9,7.0,-1.68,W,1,1,1,Very Low,Uncategorized
2015-01-10,0,-0.03,0,-0.97,0,2.3,0,1.38,998.4,2.98,0,2.34,0,0.31,0,2.18,0.43,0,334,-0.71,0.7,0.9,-1.39,-2.01,-1.04,53.43,-6.24,Dublin Airport,2015,1,10,11.4,-2.3,SW,1,1,1,Moderate,Winter
